Name	IUPAC	SMILES
G_21635	NA	CNC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12
G_21621	NA	COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)NCCO)c2c1
G_21623	NA	COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)Nc3ccc(NC(C)=O)cc3)c2c1
G_31553	NA	COc1ccc(OC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)cc1
G_16382	NA	COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)Oc3ccccc3SC)c2c1
G_21634	NA	COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)Nc3ccc(SC)cc3)c2c1
G_21624	NA	COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)Nc3ccc(F)cc3)c2c1
G_21625	NA	COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)Nc3cccnc3)c2c1
G_21636	NA	COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(N)=O)c2c1
G_21622	NA	COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)NCCc3ccccc3)c2c1
G_21444	NA	COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)OCCc3ccccc3)c2c1
G_21620	NA	COc1ccc2n(Cc3ccc(Br)cc3)c(C)c(CC(O)=O)c2c1
G_16497	NA	Cc1ccc(Cl)c(Nc2ccccc2C(=O)NCC(O)=O)c1Cl
G_39753	NA	CCOC(=O)CC(C1O[C@H]2OC(C)(C)O[C@H]2[C@@H]1OCc1ccccc1)N(Cc1ccccc1)C(=O)Nc1ccc(Cl)cc1
G_39754	NA	CCOC(=O)CC(NC(=S)NC(=O)c1ccccc1)C1O[C@H]2OC(C)(C)O[C@H]2[C@@H]1OCc1ccccc1
G_48756	NA	CCOC(=O)CC(NC(=O)Nc1cccc(NC(=O)NC(CC(=O)OCC)C2O[C@H]3OC(C)(C)O[C@H]3[C@@H]2OCc2ccccc2)c1)C1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1OCc1ccccc1
G_7027	NA	COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO
G_37990	NA	CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12
G_12778	NA	C(CCCn1c-2c(CCSc3ccccc-23)c2ccccc12)CCN1CCCCC1
G_6518	NA	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCc1c[nH]c2ccc(O)cc12
G_7060	NA	CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)NCCc1c[nH]c2ccc(O)cc12
G_6847	NA	CCCCC\C=C/C\C=C/C\C=C/CCCCC(=O)NCCc1c[nH]c2ccc(O)cc12
G_7059	NA	CCCCC\C=C/C\C=C/CCCCCCCC(=O)NCCc1c[nH]c2ccc(O)cc12
G_45553	NA	Oc1ccc2[nH]cc(CCNC(=O)CCCCCCCc3ccccc3)c2c1
G_45554	NA	Oc1ccc2[nH]cc(CCNC(=O)CCCCCCCCc3ccccc3)c2c1
G_45551	NA	CCCCCc1cccc(c1)-c1cccc(CCCC(=O)NCCc2c[nH]c3ccc(O)cc23)c1
G_45550	NA	CCCCCc1ccc2ccc(CCCC(=O)NCCc3c[nH]c4ccc(O)cc34)cc2c1
G_10973	NA	CC(C)(C)c1ccc(CNC(=O)NCCc2c[nH]c3ccc(O)cc23)cc1
G_26729	NA	CCCCCc1cccc(OC(=O)NCCc2c[nH]c3ccc(O)cc23)c1
G_26770	NA	Oc1ccc2[nH]cc(CCNC(=O)Oc3cccc(c3)-c3ccccc3)c2c1
G_26864	NA	CC(C)(C)c1cccc(OC(=O)NCCc2c[nH]c3ccc(O)cc23)c1
G_7058	NA	CCCCCCCC\C=C/CCCCCCCC(=O)NCCc1c[nH]c2ccc(O)cc12
G_45556	NA	CCCCCCCCCCC(=O)NCCc1c[nH]c2ccc(O)cc12
G_45555	NA	CCCCCCCCCCCC(=O)NCCc1c[nH]c2ccc(O)cc12
G_45552	NA	Oc1ccc2[nH]cc(CCNC(=O)CCCCCCc3ccccc3)c2c1
G_45549	NA	CCCCCc1cccc(CC(=O)NCCc2c[nH]c3ccc(O)cc23)c1
G_40092	NA	Oc1ccc2[nH]cc(CCNC(=O)Cc3cccc(c3)-c3ccccc3)c2c1
G_25299	NA	CCCCCc1cccc(NC(=O)NCCc2c[nH]c3ccc(O)cc23)c1
G_25300	NA	Oc1ccc2[nH]cc(CCNC(=O)Nc3cccc(c3)-c3ccccc3)c2c1
G_6519	NA	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCOC(=O)NCCc1c[nH]c2ccc(O)cc12
G_31814	NA	CC(C)(C)c1ccc(OC(=O)NCCc2c[nH]c3ccc(O)cc23)cc1
G_24182	NA	Oc1ccc2[nH]cc(CCNC(=O)Oc3cccc(c3)C(F)(F)F)c2c1
G_28476	NA	Oc1ccc2[nH]cc(CCNC(=O)Oc3ccc(cc3)C(F)(F)F)c2c1
G_26307	NA	Oc1ccc2[nH]cc(CCNC(=O)Oc3cccc(Cl)c3)c2c1
G_31301	NA	Oc1ccc2[nH]cc(CCNC(=O)Oc3ccc(Cl)cc3)c2c1
G_26526	NA	Oc1ccc2[nH]cc(CCNC(=O)Oc3cccc(I)c3)c2c1
G_31467	NA	Oc1ccc2[nH]cc(CCNC(=O)Oc3ccc(I)cc3)c2c1
G_45786	NA	Oc1ccc2[nH]cc(CCNC(=O)Oc3ccc4ccccc4c3)c2c1
G_31554	NA	COc1ccc(OC(=O)NCCc2c[nH]c3ccc(O)cc23)cc1
G_28383	NA	Oc1ccc2[nH]cc(CCNC(=O)Oc3ccc(OCc4ccccc4)cc3)c2c1
G_11654	NA	O=C(CCCCCCc1cccs1)c1ncc(o1)-c1ccccn1
G_11655	NA	O=C(CCCCCCc1ccsc1)c1ncc(o1)-c1ccccn1
G_36456	NA	O=C(CCCCCCc1cccc2ccccc12)c1ncc(o1)-c1ccccn1
G_36457	NA	O=C(CCCCCCc1ccc2ccccc2c1)c1ncc(o1)-c1ccccn1
G_36465	NA	O=C(CCCCCCc1ccccn1)c1ncc(o1)-c1ccccn1
G_11653	NA	O=C(CCCCCCc1cccnc1)c1ncc(o1)-c1ccccn1
G_36353	NA	Cc1ccccc1CCCCCCC(=O)c1ncc(o1)-c1ccccn1
G_36376	NA	Cc1cccc(CCCCCCC(=O)c2ncc(o2)-c2ccccn2)c1
G_36409	NA	Cc1ccc(CCCCCCC(=O)c2ncc(o2)-c2ccccn2)cc1
G_36352	NA	COc1ccccc1CCCCCCC(=O)c1ncc(o1)-c1ccccn1
G_36373	NA	COc1cccc(CCCCCCC(=O)c2ncc(o2)-c2ccccn2)c1
G_36404	NA	COc1ccc(CCCCCCC(=O)c2ncc(o2)-c2ccccn2)cc1
G_36385	NA	Nc1ccc(CCCCCCC(=O)c2ncc(o2)-c2ccccn2)cc1
G_36339	NA	Fc1ccccc1CCCCCCC(=O)c1ncc(o1)-c1ccccn1
G_36366	NA	Fc1cccc(CCCCCCC(=O)c2ncc(o2)-c2ccccn2)c1
G_36399	NA	Fc1ccc(CCCCCCC(=O)c2ncc(o2)-c2ccccn2)cc1
G_36622	NA	CSc1ccccc1CCCCCCC(=O)c1ncc(o1)-c1ccccn1
G_36631	NA	CSc1cccc(CCCCCCC(=O)c2ncc(o2)-c2ccccn2)c1
G_36638	NA	CSc1ccc(CCCCCCC(=O)c2ncc(o2)-c2ccccn2)cc1
G_36412	NA	[O-][N+](=O)c1ccc(CCCCCCC(=O)c2ncc(o2)-c2ccccn2)cc1
G_11656	NA	FC(F)(F)c1ccccc1CCCCCCC(=O)c1ncc(o1)-c1ccccn1
G_11657	NA	FC(F)(F)c1cccc(CCCCCCC(=O)c2ncc(o2)-c2ccccn2)c1
G_11658	NA	FC(F)(F)c1ccc(CCCCCCC(=O)c2ncc(o2)-c2ccccn2)cc1
G_48078	NA	COC(=O)c1ccccc1CCCCCCC(=O)c1ncc(o1)-c1ccccn1
G_48079	NA	COC(=O)c1cccc(CCCCCCC(=O)c2ncc(o2)-c2ccccn2)c1
G_48080	NA	COC(=O)c1ccc(CCCCCCC(=O)c2ncc(o2)-c2ccccn2)cc1
G_36332	NA	Clc1ccccc1CCCCCCC(=O)c1ncc(o1)-c1ccccn1
G_36364	NA	Clc1cccc(CCCCCCC(=O)c2ncc(o2)-c2ccccn2)c1
G_36391	NA	Clc1ccc(CCCCCCC(=O)c2ncc(o2)-c2ccccn2)cc1
G_36292	NA	Clc1cccc(CCCCCCC(=O)c2ncc(o2)-c2ccccn2)c1Cl
G_36349	NA	CS(=O)(=O)c1ccccc1CCCCCCC(=O)c1ncc(o1)-c1ccccn1
G_36370	NA	CS(=O)(=O)c1cccc(CCCCCCC(=O)c2ncc(o2)-c2ccccn2)c1
G_36403	NA	CS(=O)(=O)c1ccc(CCCCCCC(=O)c2ncc(o2)-c2ccccn2)cc1
G_36402	NA	CCCCCCc1ccc(CCCCCCC(=O)c2ncc(o2)-c2ccccn2)cc1
G_36368	NA	CCCCCCc1cccc(CCCCCCC(=O)c2ncc(o2)-c2ccccn2)c1
G_25566	NA	O=C(CCc1ccc(OCc2ccccc2)cc1)c1ncc(o1)-c1ccccn1
G_25463	NA	O=C(CCc1cccc(OCc2ccccc2)c1)c1ncc(o1)-c1ccccn1
G_25590	NA	O=C(CCc1ccc(COc2ccccc2)cc1)c1ncc(o1)-c1ccccn1
G_23649	NA	O=C(CCc1ccc(Oc2ccccc2)cc1)c1ncc(o1)-c1ccccn1
G_25591	NA	O=C(CCc1ccc(Nc2ccccc2)cc1)c1ncc(o1)-c1ccccn1
G_23390	NA	O=C(CCc1ccc(Cc2ccccc2)cc1)c1ncc(o1)-c1ccccn1
G_25592	NA	O=C(CCc1ccc(Sc2ccccc2)cc1)c1ncc(o1)-c1ccccn1
G_23651	NA	O=C(CCc1ccc(cc1)-c1ccccc1)c1ncc(o1)-c1ccccn1
G_25567	NA	O=C(CCc1ccc(OCc2ccccc2)cc1)c1nc2ncccc2o1
G_15798	NA	O=C(COCCCCc1ccccc1)c1ncc(o1)-c1ccccn1
G_36910	NA	O=C(CCCCCCc1ccccc1)c1ncc(o1)-c1ccccn1
G_48051	NA	CCN(CC)Cc1c(O)ccc(C=NNC(N)=S)c1O
G_48054	NA	NC(=S)NN=Cc1ccc(O)c(CN2CCCC2)c1O
G_48053	NA	NC(=S)NN=Cc1ccc(O)c(CN2CCCCC2)c1O
G_48050	NA	CN1CCN(Cc2c(O)ccc(C=NNC(N)=S)c2O)CC1
G_48052	NA	NC(=S)NN=Cc1ccc(O)c(CN2CCN(CC2)c2ccnc3cc(Cl)ccc23)c1O
G_12358	NA	CCN(CC)Cc1c(O)ccc(C=NNC(=O)NCCNc2ccnc3cc(Cl)ccc23)c1O
G_12361	NA	Oc1ccc(C=NNC(=O)NCCNc2ccnc3cc(Cl)ccc23)c(O)c1CN1CCCC1
G_12360	NA	Oc1ccc(C=NNC(=O)NCCNc2ccnc3cc(Cl)ccc23)c(O)c1CN1CCCCC1
G_12359	NA	Oc1ccc(C=NNC(=O)NCCNc2ccnc3cc(Cl)ccc23)c(O)c1CN1CCN(CC1)c1ccnc2cc(Cl)ccc12
G_8315	NA	O=c1[nH]oc2ccccc12
G_31386	NA	Fc1cccc2o[nH]c(=O)c12
G_33715	NA	Brc1ccc2o[nH]c(=O)c2c1
G_34126	NA	Ic1ccc2o[nH]c(=O)c2c1
G_34260	NA	[O-][N+](=O)c1ccc2o[nH]c(=O)c2c1
G_35944	NA	Fc1ccc2c(c1)o[nH]c2=O
G_35847	NA	Clc1ccc2c(c1)o[nH]c2=O
G_36024	NA	Cc1ccc2c(c1)o[nH]c2=O
G_35994	NA	COc1ccc2c(c1)o[nH]c2=O
G_36069	NA	[O-][N+](=O)c1ccc2c(c1)o[nH]c2=O
G_35138	NA	FC(F)(F)c1ccc2c(c1)o[nH]c2=O
G_36818	NA	Fc1cccc2c1o[nH]c2=O
G_5817	NA	CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@@]34C)[C@@H]2C1)C(O)=O
G_5815	NA	CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)C5CC[C@@]34C)[C@@H]2C1)C(O)=O
G_5813	NA	CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)C5CC[C@@]34C)[C@@H]2C1)C(O)=O
G_5816	NA	CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@@H](O)C(C)(C)C5CC[C@@]34C)[C@@H]2C1)C(O)=O
G_5814	NA	CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)C(C)(C)C5CC[C@@]34C)[C@@H]2C1)C(O)=O
G_5818	NA	CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)C5CC[C@@]34C)[C@@H]2C1)C(O)=O
G_3136	NA	CC1(C)[C@H](CC[C@@]2(C)C1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C(O)=O)O[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O)C(O)=O
G_3260	NA	CC1(C)[C@@H](O)CC[C@@]2(C)C1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C(O)=O
G_3259	NA	CC1(C)[C@@H](O)CC[C@@]2(C)C1CC[C@]1(C)[C@@H]2CC=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C(O)=O
G_628	NA	C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@@]34C)[C@@H]2[C@H]1C)C(O)=O
G_626	NA	C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)C5CC[C@@]34C)[C@@H]2[C@H]1C)C(O)=O
G_624	NA	C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)C5CC[C@@]34C)[C@@H]2[C@H]1C)C(O)=O
G_627	NA	C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@@H](O)C(C)(C)C5CC[C@@]34C)[C@@H]2[C@H]1C)C(O)=O
G_625	NA	C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)C(C)(C)C5CC[C@@]34C)[C@@H]2[C@H]1C)C(O)=O
G_630	NA	C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)C5CC[C@@]34C)[C@@H]2[C@H]1C)C(O)=O
G_629	NA	C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)C5CC[C@@]34C)[C@@H]2[C@H]1C)C(O)=O
G_2965	NA	CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@@]34C)[C@@H]2C1)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
G_2964	NA	C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@@]34C)[C@@H]2[C@H]1C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
G_2963	NA	C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)C5CC[C@@]34C)[C@@H]2[C@H]1C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
G_506	NA	CC(=C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12
G_505	NA	CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(O)=O
G_504	NA	CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]34C)[C@@H]12)C(O)=O
G_46127	NA	NC(=O)C(O)=O
G_36665	NA	CC(C)c1c(O)c(O)c(C=O)c2c(O)c(c(C)cc12)-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O
G_36945	NA	COc1cc(COc2cc(O)c3c(c2)oc(cc3=O)C(O)=O)ccc1NC(=O)C(O)=O
G_36928	NA	COc1cc(CCOc2cc(O)c3c(c2)oc(cc3=O)C(O)=O)ccc1NC(=O)C(O)=O
G_46151	NA	COc1ccc(CNC(=O)c2cc(=O)c3c(O)cc(OCCc4ccc(NC(=O)C(O)=O)cc4)cc3o2)cc1
G_46152	NA	COc1ccc(CNC(=O)c2cc(=O)c3c(O)cc(OCCc4ccc(NC(=O)C(O)=O)c(c4)C#N)cc3o2)cc1
G_46153	NA	COc1ccc(CNC(=O)c2cc(=O)c3c(O)cc(OCCc4ccc(NC(=O)C(O)=O)c(OC)c4)cc3o2)cc1
G_8300	NA	OC(=O)c1no[nH]c1=O
G_8175	NA	OC(=O)c1co[nH]c1=O
G_8176	NA	OC(=O)c1nocc1O
G_8177	NA	OC(=O)c1noc(C(O)=O)c1O
G_8299	NA	OC(=O)c1ns[nH]c1=O
G_12791	NA	OC(=O)c1cnn[nH]1
G_10555	NA	Oc1ccc(CCNC(=O)CN(CC(=O)NCc2cc(F)cc(c2)C(F)(F)F)C(=O)Cn2c(cc3ccccc23)C(=O)N[C@H]2CCCC[C@@H]2NC(=O)c2cc3ccccc3n2CC(=O)N(CC(=O)NCCc2ccc(O)cc2)CC(=O)NCc2cc(F)cc(c2)C(F)(F)F)cc1
G_12426	NA	COc1ccc(CCNC(=O)CN(CC(=O)NC2CC2c2ccccc2)C(=O)Cn2c(cc3ccccc23)C(=O)N[C@H]2CCCC[C@@H]2NC(=O)c2cc3ccccc3n2CC(=O)N(CC(=O)NCCc2ccc(OC)cc2)CC(=O)NC2CC2c2ccccc2)cc1
G_12425	NA	COc1cccc(CCNC(=O)CN(CC(=O)NC2CCCc3ccccc23)C(=O)Cn2c(cc3ccccc23)C(=O)N[C@H]2CCCC[C@@H]2NC(=O)c2cc3ccccc3n2CC(=O)N(CC(=O)NCCc2cccc(OC)c2)CC(=O)NC2CCCc3ccccc23)c1
G_38049	NA	COC(=O)c1cc2c3CCN(C(=O)c4nc5ccc(NC(=O)c6cc(NC(=O)OC(C)(C)C)cs6)cc5o4)c3ccc2[nH]1
G_3959	NA	O=C(NCCc1ccccc1)[C@H]1CN(C[C@@H]1C(=O)NC(c1ccccc1)c1ccccc1)C(=O)c1ccc(cc1)-c1ccc(cc1)C(=O)N1C[C@H]([C@@H](C1)C(=O)NC(c1ccccc1)c1ccccc1)C(=O)NCCc1ccccc1
G_3960	NA	O=C(NCc1ccccc1)[C@H]1CN(C[C@@H]1C(=O)NC1C[C@@H]1c1ccccc1)C(=O)c1ccc(cc1)-c1ccc(cc1)C(=O)N1C[C@H]([C@@H](C1)C(=O)NC1C[C@H]1c1ccccc1)C(=O)NCc1ccccc1
G_35905	NA	CCC1CN(CC(=O)N1Cc1ccc(C)cc1)C(=O)C=Cc1ccccc1
G_1218	NA	ONC(=O)\C=C\c1ccc(cc1)C#N
G_1209	NA	ONC(=O)\C=C\c1ccc(Br)cc1
G_1219	NA	ONC(=O)\C=C\c1ccc(F)cc1
G_1301	NA	COc1ccc(\C=C\C(=O)NO)cc1
G_1302	NA	Cc1ccc(\C=C\C(=O)NO)cc1
G_1303	NA	ONC(=O)\C=C\c1ccc(cc1)[N+]([O-])=O
G_1184	NA	ONC(=O)\C=C\c1ccc(Cl)c(Cl)c1
G_1177	NA	ONC(=O)\C=C\c1ccc(Cl)cc1Cl
G_22740	NA	ONC(=O)CCc1ccc(Cl)cc1Cl
G_22739	NA	ONC(=O)C#Cc1ccc(Cl)cc1Cl
G_35886	NA	ONC(=O)c1ccc2cc(Cl)ccc2c1
G_35791	NA	ONC(=O)c1ccc2cc(Br)ccc2c1
G_35885	NA	ONC(=O)C1=Cc2ccc(Cl)cc2C1
G_35883	NA	ONC(=O)c1cc2ccc(Cl)cc2s1
G_35884	NA	Cn1c(cc2ccc(Cl)cc12)C(=O)NO
G_1211	NA	ONC(=O)\C=C\c1ccc(Cl)cc1F
G_1180	NA	ONC(=O)\C=C\c1ccc(Cl)cc1Br
G_1214	NA	COc1cc(Cl)ccc1\C=C\C(=O)NO
G_1240	NA	CSc1cc(Cl)ccc1\C=C\C(=O)NO
G_1178	NA	Nc1cc(Cl)ccc1\C=C\C(=O)NO
G_1215	NA	Cc1cc(Cl)ccc1\C=C\C(=O)NO
G_1241	NA	ONC(=O)\C=C\c1ccc(Cl)cc1C(F)(F)F
G_1212	NA	ONC(=O)\C=C\c1ccc(Cl)cc1O
G_1216	NA	ONC(=O)\C=C\c1ccc(Cl)cc1[N+]([O-])=O
G_1213	NA	CS(=O)(=O)c1cc(Cl)ccc1\C=C\C(=O)NO
G_1210	NA	ONC(=O)\C=C\c1ccc(Cl)cc1C#N
G_1217	NA	ONC(=O)\C=C\c1ccc(Cl)cc1
G_3270	NA	C[C@H](CCCNCCNc1ccnc2cc(Cl)ccc12)[C@H]1CCC2C3[C@@H](C[C@@H]4C[C@@H](CC[C@]4(C)C3C[C@H](OC(C)=O)[C@]12C)OC(C)=O)OC(C)=O
G_30874	NA	COC(=O)CC[C@@H](C)[C@H]1CCC2C3[C@@H](C[C@@H]4C[C@H](CC[C@]4(C)C3C[C@H](OC(C)=O)[C@]12C)NCCNc1ccnc2cc(Cl)ccc12)OC(C)=O
G_30875	NA	COC(=O)CC[C@@H](C)[C@H]1CCC2C3[C@@H](C[C@@H]4C[C@@H](CC[C@]4(C)C3C[C@H](OC(C)=O)[C@]12C)NCCNc1ccnc2cc(Cl)ccc12)OC(C)=O
G_30876	NA	Clc1ccc2c(NCCCN(CCCNc3ccnc4cc(Cl)ccc34)CCCNc3ccnc4cc(Cl)ccc34)ccnc2c1
G_17451	NA	O=C(CSc1nc(nc2ccccc12)C1CCCCC1)NCc1ccco1
G_26062	NA	Cc1ccccc1CCN(Cc1cc2cc(C)c(C)cc2[nH]c1=O)C(=O)NCc1ccccc1
G_26460	NA	CCCCCCN1C(=S)NC(C1=O)(c1ccccc1)c1ccccc1
G_22303	NA	O=C1N(C(=S)NC1(c1ccccc1)c1ccccc1)c1ccccc1
G_26461	NA	CCCCCCN1C(=O)NC(C1=O)(c1ccccc1)c1ccccc1
G_26723	NA	CCCCCCCCN1C(=S)NC(C1=O)(c1ccccc1)c1ccccc1
G_32106	NA	CCCCCCCCN1C(=S)NC(C1=O)(c1ccc(Br)cc1)c1ccc(Br)cc1
G_23142	NA	NC(=O)c1cccc(c1)-c1cccc(OC(=O)NCCCCCCCCCC#C)c1
G_36911	NA	O=C(CCCCCCc1ccccc1)c1nc2ncccc2o1
G_3301	NA	Fc1ccc(Cc2ccc(o2)C(=O)CC(=O)c2nnc[nH]2)cc1
G_31821	NA	OC(=O)C(=O)CC(=O)c1cccn1Cc1ccc(F)cc1
G_3393	NA	OC(=O)C(=O)CC(=O)c1cccc(Cc2ccccc2)c1
G_35393	NA	CC[C@H](CO)n1cc(C(O)=O)c(=O)c2cc(Cc3cccc(Cl)c3F)ccc12
G_32293	NA	Oc1c(nc(N2CCCCS2(=O)=O)c2cccnc12)C(=O)NCc1ccc(F)cc1
G_36603	NA	COc1c2CN(Cc3ccc(F)cc3)C(=O)c2c(O)c2ncccc12
G_36602	NA	COc1c2CN(Cc3ccc(F)cc3)C(=O)c2cc2ncccc12
G_4095	NA	C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O
G_14860	NA	Oc1ccc(cc1O)-c1oc2cc(O)c(O)c(O)c2c(=O)c1O
G_32123	NA	Oc1ccc(cc1)-c1cc(=O)c2c(O)c(O)c(O)cc2o1
G_14867	NA	COc1c(O)cc2oc(cc(=O)c2c1O)-c1ccc(O)c(O)c1
G_11960	NA	Cc1ccc(o1)C(=O)C1C(N(Cc2ccccc2)C(=O)C1=O)c1cccnc1
G_26479	NA	COc1ccc(cc1)C1C(C(=O)c2cccs2)C(=O)C(=O)N1c1nncs1
G_32722	NA	Cc1ccc(o1)C(=O)C1C(N(Cc2cccnc2)C(=O)C1=O)c1ccc(F)cc1
G_4353	NA	CC#CCOc1ccc(cc1)S(=O)(=O)N1CCSC(C)(C)[C@@H]1C(=O)NO
G_28639	NA	CC#CCOc1ccc(cc1)S(=O)(=O)CC1(CCN(CC1)S(=O)(=O)C(C)C)C(=O)NO
G_38082	NA	CC#CCOc1ccc(cc1)S(=O)(=O)CC1(CCN(CC1)C(=O)OC(C)(C)C)C(=O)NO
G_48451	NA	CC#CCNc1ccc(cc1)S(=O)(=O)CC1(CCN(CC1)C(=O)OC(C)(C)C)C(=O)NO
G_48449	NA	CC#CCN(C)c1ccc(cc1)S(=O)(=O)CC1(CCN(CC1)C(=O)OC(C)(C)C)C(=O)NO
G_48450	NA	CC(C)(C)OC(=O)N1CCC(CS(=O)(=O)c2ccc(NCC#CCO)cc2)(CC1)C(=O)NO
G_28638	NA	CC#CCNc1ccc(cc1)S(=O)(=O)CC1(CCNCC1)C(=O)NO
G_28635	NA	CC#CCNc1ccc(cc1)S(=O)(=O)CC1(CCN(CC1)S(=O)(=O)C(C)C)C(=O)NO
G_28636	NA	CC#CCNc1ccc(cc1)S(=O)(=O)CC1(CCN(Cc2ccncc2)CC1)C(=O)NO
G_28637	NA	CC#CCNc1ccc(cc1)S(=O)(=O)CC1(CCN(CC1)C(=O)c1ccccc1C)C(=O)NO
G_28633	NA	CCC(C)C(=O)N1CCC(CS(=O)(=O)c2ccc(NCC#CC)cc2)(CC1)C(=O)NO
G_28634	NA	CC#CCNc1ccc(cc1)S(=O)(=O)CC1(CCN(CC1)C(=O)C(C)C)C(=O)NO
G_4352	NA	CC#CCNc1ccc(cc1)S(=O)(=O)N1CCSC(C)(C)[C@@H]1C(=O)NO
G_45849	NA	CC#CC(C)Oc1ccc(cc1)S(=O)(=O)CC1(CCN(CC1)S(=O)(=O)C(C)C)C(=O)NO
G_45850	NA	CC#CC(C)(C)Oc1ccc(cc1)S(=O)(=O)CC1(CCN(CC1)S(=O)(=O)C(C)C)C(=O)NO
