Name	IUPAC	SMILES
glycan_252	Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@@H]([C@@H]([C@H]8O)O)O[C@@H]9[C@H](OC([C@@H]([C@H]9O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
glycan_253	Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@@H]([C@@H]([C@H]8O)O)O[C@@H]9[C@H](O[C@@H]([C@@H]([C@H]9O)O)O[C@@H]1[C@H](OC([C@@H]([C@H]1O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
glycan_254	Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@@H]([C@@H]([C@H]8O)O)O[C@@H]9[C@H](O[C@@H]([C@@H]([C@H]9O)O)O[C@@H]1[C@H](O[C@@H]([C@@H]([C@H]1O)O)O[C@@H]1[C@H](OC([C@@H]([C@H]1O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
glycan_255	Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@@H]([C@@H]([C@H]8O)O)O[C@@H]9[C@H](O[C@@H]([C@@H]([C@H]9O)O)O[C@@H]1[C@H](O[C@@H]([C@@H]([C@H]1O)O)O[C@@H]1[C@H](O[C@@H]([C@@H]([C@H]1O)O)O[C@@H]1[C@H](OC([C@@H]([C@H]1O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
glycan_256	Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@@H]([C@@H]([C@H]8O)O)O[C@@H]9[C@H](O[C@@H]([C@@H]([C@H]9O)O)O[C@@H]1[C@H](O[C@@H]([C@@H]([C@H]1O)O)O[C@@H]1[C@H](O[C@@H]([C@@H]([C@H]1O)O)O[C@@H]1[C@H](O[C@@H]([C@@H]([C@H]1O)O)O[C@@H]1[C@H](OC([C@@H]([C@H]1O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
glycan_257	Glc(a1-4)Glc(a1-6)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)OC[C@@H]3[C@H]([C@@H]([C@H](C(O3)O)O)O)O)CO)O)O)O)O
glycan_258	Glc(a1-6)Glc(a1-4)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)O)O)CO)O)O)O)O)O)O)O
glycan_259	Glc(a1-6)Glc(a1-4)Glc(a1-4)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](OC([C@@H]([C@H]4O)O)O)CO)CO)O)O)O)O)O)O)O
glycan_260	Glc(a1-6)Glc(a1-4)Glc(a1-4)Glc(a1-6)Glc(a1-4)Glc(a1-4)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)OC[C@@H]5[C@H]([C@@H]([C@H]([C@H](O5)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](OC([C@@H]([C@H]7O)O)O)CO)CO)O)O)O)CO)CO)O)O)O)O)O)O)O
glycan_261	Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H]([C@H](O3)OC[C@@H]4[C@H]([C@@H]([C@H]([C@H](O4)OC[C@@H]5[C@H]([C@@H]([C@H](C(O5)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O
glycan_262	Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H]([C@H](O3)OC[C@@H]4[C@H]([C@@H]([C@H]([C@H](O4)OC[C@@H]5[C@H]([C@@H]([C@H]([C@H](O5)OC[C@@H]6[C@H]([C@@H]([C@H](C(O6)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O
glycan_263	Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H]([C@H](O3)OC[C@@H]4[C@H]([C@@H]([C@H]([C@H](O4)OC[C@@H]5[C@H]([C@@H]([C@H]([C@H](O5)OC[C@@H]6[C@H]([C@@H]([C@H]([C@H](O6)OC[C@@H]7[C@H]([C@@H]([C@H](C(O7)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O
glycan_264	Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H]([C@H](O3)OC[C@@H]4[C@H]([C@@H]([C@H]([C@H](O4)OC[C@@H]5[C@H]([C@@H]([C@H]([C@H](O5)OC[C@@H]6[C@H]([C@@H]([C@H]([C@H](O6)OC[C@@H]7[C@H]([C@@H]([C@H]([C@H](O7)OC[C@@H]8[C@H]([C@@H]([C@H](C(O8)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O
glycan_265	Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H]([C@H](O3)OC[C@@H]4[C@H]([C@@H]([C@H]([C@H](O4)OC[C@@H]5[C@H]([C@@H]([C@H]([C@H](O5)OC[C@@H]6[C@H]([C@@H]([C@H]([C@H](O6)OC[C@@H]7[C@H]([C@@H]([C@H]([C@H](O7)OC[C@@H]8[C@H]([C@@H]([C@H]([C@H](O8)OC[C@@H]9[C@H]([C@@H]([C@H](C(O9)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O
glycan_266	Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H]([C@H](O3)OC[C@@H]4[C@H]([C@@H]([C@H]([C@H](O4)OC[C@@H]5[C@H]([C@@H]([C@H]([C@H](O5)OC[C@@H]6[C@H]([C@@H]([C@H]([C@H](O6)OC[C@@H]7[C@H]([C@@H]([C@H]([C@H](O7)OC[C@@H]8[C@H]([C@@H]([C@H]([C@H](O8)OC[C@@H]9[C@H]([C@@H]([C@H]([C@H](O9)OC[C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O
glycan_267	Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H]([C@H](O3)OC[C@@H]4[C@H]([C@@H]([C@H]([C@H](O4)OC[C@@H]5[C@H]([C@@H]([C@H]([C@H](O5)OC[C@@H]6[C@H]([C@@H]([C@H]([C@H](O6)OC[C@@H]7[C@H]([C@@H]([C@H]([C@H](O7)OC[C@@H]8[C@H]([C@@H]([C@H]([C@H](O8)OC[C@@H]9[C@H]([C@@H]([C@H]([C@H](O9)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O
glycan_268	Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H]([C@H](O3)OC[C@@H]4[C@H]([C@@H]([C@H]([C@H](O4)OC[C@@H]5[C@H]([C@@H]([C@H]([C@H](O5)OC[C@@H]6[C@H]([C@@H]([C@H]([C@H](O6)OC[C@@H]7[C@H]([C@@H]([C@H]([C@H](O7)OC[C@@H]8[C@H]([C@@H]([C@H]([C@H](O8)OC[C@@H]9[C@H]([C@@H]([C@H]([C@H](O9)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O
glycan_269	Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H]([C@H](O3)OC[C@@H]4[C@H]([C@@H]([C@H]([C@H](O4)OC[C@@H]5[C@H]([C@@H]([C@H]([C@H](O5)OC[C@@H]6[C@H]([C@@H]([C@H]([C@H](O6)OC[C@@H]7[C@H]([C@@H]([C@H]([C@H](O7)OC[C@@H]8[C@H]([C@@H]([C@H]([C@H](O8)OC[C@@H]9[C@H]([C@@H]([C@H]([C@H](O9)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O
glycan_270	Glc(b1-2)Glc(b1-2)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](OC3O)CO)O)O)CO)O)O)O)O)O)O
glycan_271	Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3O[C@@H]4[C@H]([C@@H]([C@H](OC4O)CO)O)O)CO)O)O)CO)O)O)O)O)O)O
glycan_272	Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3O[C@@H]4[C@H]([C@@H]([C@H](O[C@H]4O[C@@H]5[C@H]([C@@H]([C@H](OC5O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)O)O)O)O
glycan_273	Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3O[C@@H]4[C@H]([C@@H]([C@H](O[C@H]4O[C@@H]5[C@H]([C@@H]([C@H](O[C@H]5O[C@@H]6[C@H]([C@@H]([C@H](OC6O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)O)O)O)O
glycan_274	Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@@H]([C@@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3O[C@@H]4[C@H]([C@@H]([C@H](O[C@H]4O[C@@H]5[C@H]([C@@H]([C@H](O[C@H]5O[C@@H]6[C@H]([C@@H]([C@H](O[C@H]6O[C@@H]7[C@H]([C@@H]([C@H](OC7O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)O)O)O)O
glycan_275	Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3O[C@@H]4[C@H]([C@@H]([C@H](O[C@H]4O[C@@H]5[C@H]([C@@H]([C@H](O[C@H]5O[C@@H]6[C@H]([C@@H]([C@H](O[C@H]6O[C@@H]7[C@H]([C@@H]([C@H](O[C@H]7O[C@@H]8[C@H]([C@@H]([C@H](OC8O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)O)O)O)O
glycan_276	Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3O[C@@H]4[C@H]([C@@H]([C@H](O[C@H]4O[C@@H]5[C@H]([C@@H]([C@H](O[C@H]5O[C@@H]6[C@H]([C@@H]([C@H](O[C@H]6O[C@@H]7[C@H]([C@@H]([C@H](O[C@H]7O[C@@H]8[C@H]([C@@H]([C@H](O[C@H]8O[C@@H]9[C@H]([C@@H]([C@H](OC9O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)O)O)O)O
glycan_277	Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3O[C@@H]4[C@H]([C@@H]([C@H](O[C@H]4O[C@@H]5[C@H]([C@@H]([C@H](O[C@H]5O[C@@H]6[C@H]([C@@H]([C@H](O[C@H]6O[C@@H]7[C@H]([C@@H]([C@H](O[C@H]7O[C@@H]8[C@H]([C@@H]([C@H](O[C@H]8O[C@@H]9[C@H]([C@@H]([C@H](O[C@H]9O[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)O)O)O)O
glycan_278	Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3O[C@@H]4[C@H]([C@@H]([C@H](O[C@H]4O[C@@H]5[C@H]([C@@H]([C@H](O[C@H]5O[C@@H]6[C@H]([C@@H]([C@H](O[C@H]6O[C@@H]7[C@H]([C@@H]([C@H](O[C@H]7O[C@@H]8[C@H]([C@@H]([C@H](O[C@H]8O[C@@H]9[C@H]([C@@H]([C@H](O[C@H]9O[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)O)O)O)O
glycan_279	Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3O[C@@H]4[C@H]([C@@H]([C@H](O[C@H]4O[C@@H]5[C@H]([C@@H]([C@H](O[C@H]5O[C@@H]6[C@H]([C@@H]([C@H](O[C@H]6O[C@@H]7[C@H]([C@@H]([C@H](O[C@H]7O[C@@H]8[C@H]([C@@H]([C@H](O[C@H]8O[C@@H]9[C@H]([C@@H]([C@H](O[C@H]9O[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)O)O)O)O
glycan_280	Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc(b1-2)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3O[C@@H]4[C@H]([C@@H]([C@H](O[C@H]4O[C@@H]5[C@H]([C@@H]([C@H](O[C@H]5O[C@@H]6[C@H]([C@@H]([C@H](O[C@H]6O[C@@H]7[C@H]([C@@H]([C@H](O[C@H]7O[C@@H]8[C@H]([C@@H]([C@H](O[C@H]8O[C@@H]9[C@H]([C@@H]([C@H](O[C@H]9O[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)O)O)O)O
glycan_281	Glc(b1-3)Glc(b1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](OC([C@@H]3O)O)CO)O)CO)O)O)O)O)O
glycan_282	Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](OC([C@@H]4O)O)CO)O)CO)O)CO)O)O)O)O)O
glycan_283	Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](OC([C@@H]5O)O)CO)O)CO)O)CO)O)CO)O)O)O)O)O
glycan_284	Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](O[C@H]([C@@H]5O)O[C@H]6[C@@H]([C@H](OC([C@@H]6O)O)CO)O)CO)O)CO)O)CO)O)CO)O)O)O)O)O
glycan_285	Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](O[C@H]([C@@H]5O)O[C@H]6[C@@H]([C@H](O[C@H]([C@@H]6O)O[C@H]7[C@@H]([C@H](OC([C@@H]7O)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)O)O)O)O
glycan_286	Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](O[C@H]([C@@H]5O)O[C@H]6[C@@H]([C@H](O[C@H]([C@@H]6O)O[C@H]7[C@@H]([C@H](O[C@H]([C@@H]7O)O[C@H]8[C@@H]([C@H](OC([C@@H]8O)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)O)O)O)O
glycan_287	Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](O[C@H]([C@@H]5O)O[C@H]6[C@@H]([C@H](O[C@H]([C@@H]6O)O[C@H]7[C@@H]([C@H](O[C@H]([C@@H]7O)O[C@H]8[C@@H]([C@H](O[C@H]([C@@H]8O)O[C@H]9[C@@H]([C@H](OC([C@@H]9O)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)O)O)O)O
glycan_288	Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](O[C@H]([C@@H]5O)O[C@H]6[C@@H]([C@H](O[C@H]([C@@H]6O)O[C@H]7[C@@H]([C@H](O[C@H]([C@@H]7O)O[C@H]8[C@@H]([C@H](O[C@H]([C@@H]8O)O[C@H]9[C@@H]([C@H](O[C@H]([C@@H]9O)O[C@H]1[C@@H]([C@H](OC([C@@H]1O)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)O)O)O)O
